,ID_NUEVO,NOM,DEMOLIDO,COD_PROY,REG,COM,CUT,DIRECC,NUM_P_EDIF,AÑO_P_EDI,AÑO_RECEP,N_DEPA,N_CASA,VIV_TOT,PROGRAMA,BLOQUES,PISOS_CASA,COPROP_A,COPROP_B,COPROP_TOT,ASBESTO,SIST_AGRUP,VOLUMEN,SUP_LOTE,SUP_PROM_D,Capa,geometry,Nombre_escuela,dist_escuela,Nombre_comisaria,dist_comisaria,Nombre_bomberos,dist_bomberos,Nombre_hospital,dist_hospital,Nombre_universidad,dist_universidad,Nombre_jardin,dist_jardin
257,05109CCSS-071,Población Borinquen I,0,Desconocida,Valparaiso,Viña del Mar,05109,,86,1978,1978,96,0,96,,6,0,1,0,1,,Bloque independiente,Paralelepípedo,8862.0,58.1975,Catastro Condominios Sociales,POINT (-71.56793097729748 -33.04828470059815),ESCUELA BASICA 21 DE MAYO,335.52405863478367,VARIANTE AGUA SANTA,323.61500666669315,Vi1a del Mar,4154.875256546697,Servicio de Salud Valparaíso San Antonio,2329.707788095471,UNIVERSIDAD DE VIÑA DEL MAR,2231.0028884768703,ARCO IRIS,583.8378287263721
258,05109CCSS-072,Población Borinquen II,0,Desconocida,Valparaiso,Viña del Mar,05109,Calle Boriquen 2,88,1978,1978,146,0,146,,8,0,1,0,1,Sí,Bloque independiente,Paralelepípedo,11700.0,53.64,Catastro Condominios Sociales,POINT (-71.56818388783391 -33.04880822678631),ESCUELA BASICA 21 DE MAYO,368.81805843075506,VARIANTE AGUA SANTA,364.7142433509681,Vi1a del Mar,4210.612673358822,Servicio de Salud Valparaíso San Antonio,2287.390700440688,UNIVERSIDAD DE VIÑA DEL MAR,2287.4727980771654,ARCO IRIS,566.0881556927432
259,05109CCSS-073,Población Borinquen III,0,Desconocida,Valparaiso,Viña del Mar,05109,Calle Boriquen 476,104,1978,,108,0,108,,6,0,1,0,1,,Bloque independiente,,9750.7,55.95,Catastro Condominios Sociales,POINT (-71.56568222476052 -33.04782896023754),ESCUELA DE PARVULOS SOL NACIENTE,179.2856545076636,VARIANTE AGUA SANTA,96.26887064596893,Vi1a del Mar,3971.812989426906,Servicio de Salud Valparaíso San Antonio,2556.0073002171025,UNIVERSIDAD DE VIÑA DEL MAR,2150.624734454439,ARCO IRIS,500.56749930880517
260,05109CCSS-074,Población  Canal Beagle Norte,0,Desconocida,Valparaiso,Viña del Mar,05109,,184,1975,,184,0,184,,11,0,1,0,1,,Paralelo,Paralelepípedo,21116.0,67.65,Catastro Condominios Sociales,POINT (-71.51468396254538 -33.03564837125506),ESCUELA CANAL BEAGLE,548.6859391072123,EL LUCUMO,1254.8286150046222,Vi1a del Mar,3099.6409370119113,Servicio de Salud Viña del Mar Quillota,2775.358901196267,UNIVERSIDAD SANTO TOMAS,287.8564416966413,MI DULCE VILLA,1181.4801840307096
261,05109CCSS-075,Población Canal Beagle Centro,0,Desconocida,Valparaiso,Viña del Mar,05109,,,,,32,0,32,,2,0,0,0,0,,Paralelo,Paralelepípedo,0.0,67.65,Catastro Condominios Sociales,POINT (-71.51571023689333 -33.03648564779381),CENTRO DE EDUCACION INTEGRADA DE ADULTOS,447.70067867275793,EL LUCUMO,1319.7369853141859,Vi1a del Mar,3067.5266621076375,Servicio de Salud Viña del Mar Quillota,2696.2503247392274,UNIVERSIDAD SANTO TOMAS,169.99834865974006,MI DULCE VILLA,1287.1358087126287
262,05109CCSS-076,Población Canal Beagle Sur,0,Desconocida,Valparaiso,Viña del Mar,05109,,148,1976,,40,0,40,,2,0,1,0,1,,Bloque independiente,Paralelepípedo,0.0,65.3,Catastro Condominios Sociales,POINT (-71.51559828203386 -33.03713541103708),CENTRO DE EDUCACION INTEGRADA DE ADULTOS,448.87519046658025,EL LUCUMO,1385.6133234969716,Vi1a del Mar,3116.6336789922184,Servicio de Salud Viña del Mar Quillota,2724.783564981735,UNIVERSIDAD SANTO TOMAS,189.2647067650285,MI DULCE VILLA,1282.1068014365978
263,05109CCSS-077,Poblacion Carlos Condell,0,Desconocida,Valparaiso,Viña del Mar,05109,Del Raulí 3095,49,1976,1980,256,0,256,,16,0,4,0,4,No,Bloque independiente,Paralelepípedo,25308.0,68.236875,Catastro Condominios Sociales,POINT (-71.5227541540243 -33.0198019425922),CENTRO TRAT. INTEGRAL LAS DALIAS,297.62054671642426,EL LUCUMO,645.4395488599165,Vi1a del Mar,1728.1508120318454,Servicio de Salud Viña del Mar Quillota,2126.054017690577,UNIVERSIDAD ADOLFO IBAÑEZ,752.550352365175,PINOCHO,160.37142417788266
264,05109CCSS-078,Población El Olivar I,0,DS 235 PET,Valparaiso,Viña del Mar,05109,Sector El Olviar entre Camino internacional y Camino troncal,38,1988,1989,276,1224,1500,Programa de vivienda básica,46,0,7,0,7,Sí,Paralelo,Paralelepípedo,488400.0,42.13,Catastro Condominios Sociales,POINT (-71.49297861753767 -33.0286348967869),COLEGIO SAN NICOLAS EL OLIVAR,192.8986618315509,EL LUCUMO,2497.0144383984866,Vi1a del Mar,4819.450384298386,Servicio de Salud Viña del Mar Quillota,4875.23639502883,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,995.9506342242518,LOS PEQUES,72.01888225905026
265,05109CCSS-079,Población El Olivar II,0,DS 235 PET,Valparaiso,Viña del Mar,05109,Sector El Olviar entre Camino internacional y Camino troncal,252,1988,1989,276,1224,1500,,23,0,8,0,8,,Bloque independiente,Paralelepípedo,99700.0,41.85,Catastro Condominios Sociales,POINT (-71.49688504351298 -33.03292908973604),ESCUELA ESPECIAL DE LENGUAJE ARCOIRIS,357.0482680472599,EL LUCUMO,2261.5394738688938,Vi1a del Mar,4565.582360420005,Servicio de Salud Viña del Mar Quillota,4497.861826155597,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1052.5168879748328,LOS PEQUES,578.9335690141147
266,05109CCSS-080,Poblacion Ernesto Pinto Lagarrigue (Buzo Sobenes),0,Desconocida,Valparaiso,Viña del Mar,05109,Avenida Frei 3625,87,1975,1990,224,0,224,,7,0,2,0,2,No,Bloque independiente,Paralelepípedo,204200.0,51.47,Catastro Condominios Sociales,POINT (-71.51278157146989 -33.02127995953727),ESCUELA DE PARVULOS SAN LUIS,134.16220937322595,EL LUCUMO,507.3746182771095,Vi1a del Mar,2736.1689769719087,Servicio de Salud Viña del Mar Quillota,3006.080971738284,UNIVERSIDAD SANTO TOMAS,1598.4097663699642,RAYITO DE SOL,282.91871293766945
267,05109CCSS-081,Población Glorias Navales,0,"Sin codigo, se construyeron con DS 62 Basica SERVIU",Valparaiso,Viña del Mar,05109,,166,1980,,108,0,108,,12,0,2,0,2,,Perpendicular,Paralelepípedo,8407.0,58.36,Catastro Condominios Sociales,POINT (-71.50513102240927 -32.99364901585889),ESCUELA PRESIDENTE SALVADOR ALLENDE,188.2800345707302,PACIFICO,1494.2530449675826,Vi1a del Mar,4222.8316212982045,Servicio de Salud Viña del Mar Quillota,5115.891150453633,UNIVERSIDAD ADOLFO IBAÑEZ,3604.3545871383053,MELODIA,187.47648079996907
268,05109CCSS-082,Población Gomez Carreño Sector 1A,0,Desconocida,Valparaiso,Viña del Mar,05109,,5,1966,,312,0,312,CORVI,26,0,4,0,4,,Bloque independiente,Paralelepípedo,37151.0,76.9783333333,Catastro Condominios Sociales,POINT (-71.52007943248859 -33.00161621871147),ESCUELA DE PARVULOS PALOMA,257.1492827717911,PACIFICO,248.75828678384468,Vi1a del Mar,2547.1982805287826,Servicio de Salud Viña del Mar Quillota,3522.0100663952744,UNIVERSIDAD ADOLFO IBAÑEZ,2056.3949609843658,PANTERA ROSA,424.3891820006911
269,05109CCSS-083,Población Gómez Carreño Sector 1B,0,Desconocida,Valparaiso,Viña del Mar,05109,,164,1965,1968,120,136,256,CORVI,10,0,3,0,3,,Perpendicular,Paralelepípedo,18623.0,82.7866666667,Catastro Condominios Sociales,POINT (-71.51859172222274 -33.00196385052324),ESCUELA DE PARVULOS PALOMA,186.87496868014887,PACIFICO,256.62937104394615,Vi1a del Mar,2643.853804761872,Servicio de Salud Viña del Mar Quillota,3588.7007924276563,UNIVERSIDAD ADOLFO IBAÑEZ,2105.0458127643756,PANTERA ROSA,445.94892600956797
270,05109CCSS-084,Poblacion Gomez Carreño Sector 1C,0,Desconocida,Valparaiso,Viña del Mar,05109,Avenida Gomez Carreño  4670. Austral  4660,186,1965,1969,252,0,252,CORVI,21,0,3,0,3,,Perpendicular,Paralelepípedo,26567.0,82.7866666667,Catastro Condominios Sociales,POINT (-71.5164871991163 -32.99876883315582),ESCUELA DE PARVULOS PALOMA,203.93144882498612,PACIFICO,251.30926608636844,Vi1a del Mar,3005.568101871193,Servicio de Salud Viña del Mar Quillota,3968.8788399883074,UNIVERSIDAD ADOLFO IBAÑEZ,2487.6257308534286,PANTERA ROSA,277.7724519273472
271,05109CCSS-085,Población Gomez Carreño Sector 2A,0,Desconocida,Valparaiso,Viña del Mar,05109,"Avenida Gomez Carreño 4686, Pacifico 4515",6,1964,1966,168,0,168,CORVI,9,0,3,0,3,,Bloque independiente,Paralelepípedo,81955.0,64.1450943396,Catastro Condominios Sociales,POINT (-71.51557354791643 -32.99804054899678),ESCUELA UNESCO,262.5212041745646,PACIFICO,361.42320473972734,Vi1a del Mar,3122.4066410743267,Servicio de Salud Viña del Mar Quillota,4083.2562894825937,UNIVERSIDAD ADOLFO IBAÑEZ,2599.124812253108,PANTERA ROSA,343.45983423470807
272,05109CCSS-086,Población Gómez Carreño Sector 3,0,Desconocida,Valparaiso,Viña del Mar,05109,Cantabrinco 5225,15,1964,1967,448,0,448,CORVI,34,0,5,0,5,,Perpendicular,Paralelepípedo,192599.5,79.2273542601,Catastro Condominios Sociales,POINT (-71.52111751752962 -32.99679537181597),LICEO JOSE FRANCISCO VERGARA ETCHEVERS,159.9837073681775,PACIFICO,342.48010248594613,Vi1a del Mar,2804.0786780549206,Servicio de Salud Viña del Mar Quillota,3857.0900023738204,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,2377.754489942849,PANTERA ROSA,226.79805437978828
273,05109CCSS-087,Don Zacarías 1,0,Desconocida,Valparaiso,Viña del Mar,05109,,180,1965,,144,774,918,CORVI,15,0,6,0,6,,Bloque independiente,Paralelepípedo,162915.4,61.3205084746,Catastro Condominios Sociales,POINT (-71.52350565751132 -32.99294191540519),ESCUELA ESPECIAL SANATORIO MARITIMO SN JUAN D,64.1169306358,PACIFICO,793.8123711881486,Vi1a del Mar,2962.4725558982523,Servicio de Salud Viña del Mar Quillota,4075.682649332081,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,2490.7652437378374,ESTRELLITA DEL FUTURO,572.080939793958
274,05109CCSS-088,Población Gómez Carreño Sector 5,0,Desconocida,Valparaiso,Viña del Mar,05109,,93,1965,,56,396,452,CORVI,7,0,2,0,2,,Bloque independiente,Paralelepípedo,148068.2,59.295,Catastro Condominios Sociales,POINT (-71.52762623997914 -32.98813746926175),JARDIN INFANTIL CONEJITO COSTALIN,557.2507040998065,PACIFICO,1425.258137006837,Vi1a del Mar,3193.3009995072125,Servicio de Salud Viña del Mar Quillota,4360.449466030923,UNIVERSIDAD DE VALPARAÍSO,1916.3449077798114,ESTRELLITA DEL FUTURO,172.00776959471173
275,05109CCSS-089,Población La Concepción,0,Desconocida,Valparaiso,Viña del Mar,05109,Del Manzano 3170,124,1978,,480,0,480,,30,0,2,0,2,Sí,Bloque independiente,Paralelepípedo,111659.0,73.68875,Catastro Condominios Sociales,POINT (-71.51752752629827 -33.01964407898264),JARDIN INFANTIL KINTU MONTESSORI,196.049579200064,EL LUCUMO,375.4331983853647,Vi1a del Mar,2246.1173955833665,Servicio de Salud Viña del Mar Quillota,2609.004261648309,UNIVERSIDAD ADOLFO IBAÑEZ,1274.6180627988715,RAYITO DE SOL,219.4748462344384
276,05109CCSS-090,Población Loma Victoria/ Caja de Previsión de E.P.,0,Desconocida,Valparaiso,Viña del Mar,05109,"Etchevers Alto 758, 874 y 846. Villanelo Alto 819 y 867",58,1958,1959,64,0,64,,8,0,0,0,0,,Bloque independiente,Paralelepípedo,0.0,90.0,Catastro Condominios Sociales,POINT (-71.55774217178295 -33.0307943610378),ESCUELA MARCELA PAZ,114.55530381613667,CALLAO,1149.5576443814512,Vi1a del Mar,2218.2025157697653,Servicio de Salud Viña del Mar Quillota,1607.7788468944646,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,397.83803730929577,HERMANOS CLARK(TIA CECILIA),517.1390557223109
277,05109CCSS-091,Población Lord Cochrane Bloque A,0,Desconocida,Valparaiso,Viña del Mar,05109,,,,,120,0,120,CORVI,1,0,1,0,1,Sí,Bloque independiente,Paralelepípedo,0.0,0.0,Catastro Condominios Sociales,POINT (-71.58187988195705 -33.03444944853325),ESCUELA LORD COCHRANE,303.50544517943007,18 DE SEPTIEMBRE,458.66599160275564,Vi1a del Mar,4523.075746101789,Servicio de Salud Valparaíso San Antonio,2364.3386059389095,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,695.7663482215662,PELAYINES,979.1170744442808
278,05109CCSS-092,Población Lord Cochrane Bloque B,0,Desconocida,Valparaiso,Viña del Mar,05109,Camino Real 2250,145,1963,1964,107,0,107,CORVI,1,0,1,0,1,Sí,Bloque independiente,Paralelepípedo,0.0,55.12,Catastro Condominios Sociales,POINT (-71.58016336905455 -33.03483258442864),ESCUELA LORD COCHRANE,131.11259250707653,18 DE SEPTIEMBRE,412.15914505085635,Vi1a del Mar,4379.136826330365,Servicio de Salud Valparaíso San Antonio,2390.7237480783874,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,745.198491245703,JORGITO,1023.7586315398055
279,05109CCSS-093,Población Lord Cochrane Bloque C,0,Desconocida,Valparaiso,Viña del Mar,05109,Camino Real 1998,145,1963,,126,0,126,CORVI,1,0,1,0,1,Sí,Bloque independiente,Paralelepípedo,0.0,76.8676190476,Catastro Condominios Sociales,POINT (-71.58016182890171 -33.03371498775223),ESCUELA DE PARVULOS N   478,132.25628451698418,18 DE SEPTIEMBRE,306.491477665593,Vi1a del Mar,4336.280071052071,Servicio de Salud Valparaíso San Antonio,2493.81881693958,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,635.6096028562779,JORGITO,1131.8504382305503
280,05109CCSS-094,Población Lord Cochrane Bloques D E F,0,Desconocida,Valparaiso,Viña del Mar,05109,Camino Real 1998,152,1963,,48,0,48,CORVI,3,0,1,0,1,Sí,Bloque independiente,Paralelepípedo,0.0,56.89875,Catastro Condominios Sociales,POINT (-71.58113190798866 -33.03387533799519),ESCUELA DE PARVULOS N   478,218.91225523671056,18 DE SEPTIEMBRE,367.70291130640237,Vi1a del Mar,4432.359541862476,Servicio de Salud Valparaíso San Antonio,2443.6232912159753,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,638.4132398520827,PELAYINES,1068.665421031221
281,05109CCSS-095,Población Lord Cochrane Bloques G H,0,Desconocida,Valparaiso,Viña del Mar,05109,Camino Real 1998,61,1978,1979,32,0,32,CORVI,2,0,1,0,1,Sí,Bloque independiente,Paralelepípedo,2231.7,56.89875,Catastro Condominios Sociales,POINT (-71.57886176818366 -33.03428493400583),ESCUELA LORD COCHRANE,43.60920623549601,18 DE SEPTIEMBRE,340.9818804998201,Vi1a del Mar,4237.927112123814,Servicio de Salud Valparaíso San Antonio,2494.4289620561653,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,727.9031476443301,JORGITO,1051.3224125595675
282,05109CCSS-096,Población Lord Cochrane Bloques J K L M N,0,Desconocida,Valparaiso,Viña del Mar,05109,Calle Manuel Rodriguez 1423,145,1963,,150,0,150,CORVI,5,0,3,0,3,Sí,Bloque independiente,Paralelepípedo,0.0,69.93,Catastro Condominios Sociales,POINT (-71.57966180853337 -33.03282824903501),ESCUELA DE PARVULOS N   478,41.792666001157194,18 DE SEPTIEMBRE,205.88391388551517,Vi1a del Mar,4257.412439962905,Servicio de Salud Valparaíso San Antonio,2594.86247512794,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,563.5504839831937,JORGITO,1207.9317697695817
283,05109CCSS-097,Poblacion Los Ciruelos,0,Desconocida,Valparaiso,Viña del Mar,05109,Avenida Preseidente Frei 3115,244,1991,1994,150,0,150,,3,0,2,0,2,,Bloque independiente,Panóptico,8791.6,40.47,Catastro Condominios Sociales,POINT (-71.5235625251827 -33.01816632312696),"COLEGIO DE LOS SAGRADOS CORAZONES, PADRES FRANCESES",333.62605014263573,EL LUCUMO,808.780323553804,Vi1a del Mar,1634.3846932512326,Servicio de Salud Viña del Mar Quillota,2135.56814687454,UNIVERSIDAD ADOLFO IBAÑEZ,683.6711161882203,PINOCHO,339.3300723176128
284,05109CCSS-098,Población Miraflores Alto I Achupallas,0,Desconocida,Valparaiso,Viña del Mar,05109,Poblacion Miraflores Alto,97,1969,1975,784,0,784,CORVI,49,0,11,0,11,,Bloque independiente,Paralelepípedo,0.0,49.7520918367,Catastro Condominios Sociales,POINT (-71.52273434215665 -33.02249942648994),CENTRO TRAT. INTEGRAL LAS DALIAS,148.4734613935616,EL LUCUMO,541.6066847279136,Vi1a del Mar,1784.335523682625,Servicio de Salud Viña del Mar Quillota,2020.5422696024732,UNIVERSIDAD ADOLFO IBAÑEZ,812.1935383736803,PINOCHO,185.65650060816762
285,05109CCSS-099,Población Miraflores AltoII Acupallas,0,Desconocida,Valparaiso,Viña del Mar,05109,,14,1975,1975,288,0,288,CORVI,18,0,2,0,2,,Bloque independiente,Paralelepípedo,19466.0,47.82,Catastro Condominios Sociales,POINT (-71.51972134073057 -33.02267261706383),ESCUELA DE PARVULOS KINTU,116.30394139897305,EL LUCUMO,243.81249824991946,Vi1a del Mar,2079.921864868364,Servicio de Salud Viña del Mar Quillota,2300.9015068437793,UNIVERSIDAD ADOLFO IBAÑEZ,1102.4826234918798,PINOCHO,257.820537731029
286,05109CCSS-100,Poblacion Rafael Villacura,0,Desconocida,Valparaiso,Viña del Mar,05109,Lote 6 Sector Villa Dulce Norte,89,1992,1993,54,0,54,Programa de vivienda básica,4,0,1,0,1,Sí,Paralelo,Paralelepípedo,12970.0,56.16,Catastro Condominios Sociales,POINT (-71.5033716107304 -33.02879139294192),COLEGIO CASTELIANO,95.15430381127494,EL LUCUMO,1502.3635447045156,Vi1a del Mar,3819.61792115419,Servicio de Salud Viña del Mar Quillota,3835.8195222004792,UNIVERSIDAD SANTO TOMAS,1605.2146108279687,MI DULCE VILLA,682.9034427221907
287,05109CCSS-101,Población Recreo Alto Carabineros III,0,Desconocida,Valparaiso,Viña del Mar,05109,Calle del Agua 2221,25,1961,1961,72,0,72,CORVI,2,0,1,0,1,,Bloque independiente,Paralelepípedo,0.0,88.534,Catastro Condominios Sociales,POINT (-71.58066883299006 -33.03642880606192),ESCUELA LORD COCHRANE,248.98474509495728,18 DE SEPTIEMBRE,579.5669086042127,Vi1a del Mar,4490.153690190059,Servicio de Salud Valparaíso San Antonio,2224.1889382804825,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,896.5695793837712,JORGITO,888.0066788978876
288,05109CCSS-102,Conjunto Habitacional Santa Julia,0,Desconocida,Valparaiso,Viña del Mar,05109,"Av. Santa Julia 47, Lote 1",184,1977,,48,0,48,,6,0,1,0,1,,Longitudinal,Paralelepípedo,5194.0,65.7166666667,Catastro Condominios Sociales,POINT (-71.50896826232452 -32.99969533648687),CTRO.ESTIM.DEL LENG.NUEVA ESPERANZA,187.30430551290854,PACIFICO,995.0603293801523,Vi1a del Mar,3574.6950372979322,Servicio de Salud Viña del Mar Quillota,4421.9407375075125,UNIVERSIDAD ADOLFO IBAÑEZ,2907.1522301965992,MELODIA,541.1040424893732
289,05109CCSS-103,Población Santa Inés Armada Nacional,0,Desconocida,Valparaiso,Viña del Mar,05109,Calle 24 Norte esquina Cerro,7,1960,1960,50,0,50,,2,0,0,0,0,Sí,Bloque independiente,Paralelepípedo,0.0,0.0,Catastro Condominios Sociales,POINT (-71.53416792810363 -33.00403289450803),COLLEGE CHRETIEN FRANCAIS LE BEAU JOUR,113.53827304926483,PACIFICO,1593.5779461866155,Vi1a del Mar,1474.440935680486,Servicio de Salud Viña del Mar Quillota,2646.861191685088,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,968.7571198035913,LOS CONEJITOS,351.5103397285412
290,05109CCSS-104,Población Santa Julia I,0,Desconocida,Valparaiso,Viña del Mar,05109,,206,1984,,140,12,152,,7,0,0,0,0,,,,0.0,0.0,Catastro Condominios Sociales,POINT (-71.52034944460661 -32.99116878502819),ESCUELA ORLANDO PENA CARVAJAL,164.96437711754402,PACIFICO,837.3002984576482,Vi1a del Mar,3288.936874538686,Servicio de Salud Viña del Mar Quillota,4380.093336907109,UNIVERSIDAD DE VALPARAÍSO,2585.0246426916633,PANTERA ROSA,649.9908085109685
291,05109CCSS-105,Población Santa Julia II,0,Desconocida,Valparaiso,Viña del Mar,05109,Avenida Alejandro Navarrete 3099,63,1986,1986,312,0,312,,20,0,1,0,1,,Bloque independiente,Paralelepípedo,18425.5,37.9807692308,Catastro Condominios Sociales,POINT (-71.52699962087485 -32.98384478117201),JARDIN INFANTIL CONEJITO COSTALIN,167.85326450757412,PACIFICO,1754.668741824125,Vi1a del Mar,3615.2766443209002,Servicio de Salud Viña del Mar Quillota,4787.581050119842,UNIVERSIDAD DE VALPARAÍSO,1596.5901249460494,ESTRELLITA DEL FUTURO,602.7255034600137
292,05109CCSS-106,Población Villa Arauco,0,Desconocida,Valparaiso,Viña del Mar,05109,"Villa Independencia, Achupallas",334,1987,1988,256,0,256,Programa de vivienda básica,16,0,3,0,3,Sí,Bloque independiente,Paralelepípedo,23513.4,37.48,Catastro Condominios Sociales,POINT (-71.49087879858902 -33.02379567660967),ESCUELA ESPECIAL DE LENGUAJE CHISPITAS ALEGRE,454.9406759133726,NUEVE,2631.697643967173,Vi1a del Mar,4940.605800268793,Servicio de Salud Viña del Mar Quillota,5115.40823081072,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,1339.1621294281542,LOS 7 ENANITOS,129.67355881269378
293,05109CCSS-107,Villa Dulce Norte (Ampliación),0,Desconocida,Valparaiso,Viña del Mar,05109,"Calle San Carlos, Villa Dulce Norte",20,1995,1995,132,0,132,PET (Programa Especial para Trabajadores),8,0,1,0,1,Sí,Paralelo,Paralelepípedo,10438.3,49.2136363636,Catastro Condominios Sociales,POINT (-71.50312288822929 -33.02310673428953),ESCUELA DE PARVULOS OSITO,182.99713581812503,EL LUCUMO,1427.3043284367618,Vi1a del Mar,3718.1560975822254,Servicio de Salud Viña del Mar Quillota,3911.1684578869504,UNIVERSIDAD SANTO TOMAS,1963.623892901051,PEQUENOS PASITOS,1022.6818666290568
294,05109CCSS-108,Villa Genesis (Villa Dulce Norte),0,Desconocida,Valparaiso,Viña del Mar,05109,"Calle San Carlos, Villa Dulce Norte",19,1995,1995,12,0,12,PET (Programa Especial para Trabajadores),2,0,1,0,1,No,Paralelo,Paralelepípedo,821.0,43.0,Catastro Condominios Sociales,POINT (-71.50233661080543 -33.02389447268074),ESCUELA VILLA INDEPENDENCIA,250.80461019355286,EL LUCUMO,1506.4638415484571,Vi1a del Mar,3808.1270740236096,Servicio de Salud Viña del Mar Quillota,3977.124603697834,UNIVERSIDAD SANTO TOMAS,1969.917050716663,PEQUENOS PASITOS,1042.2298790311845
295,05109CCSS-109,Villa Los Alelíes,0,Desconocida,Valparaiso,Viña del Mar,05109,Calle Los Alelíes esquina Sau Sau,49,1994,1995,120,0,120,,4,0,1,0,1,Sí,Paralelo,Paralelepípedo,3837.8,46.97,Catastro Condominios Sociales,POINT (-71.49781555232425 -33.00380661602762),COLEGIO JUANITA FERNANDEZ,55.797723183884465,NUEVE,1311.1592293707488,Vi1a del Mar,4429.0373824549115,Servicio de Salud Viña del Mar Quillota,5082.368994573564,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,3454.271466312784,LOS LEONCITOS,533.3848251985947
296,05109CCSS-110,Villa Los Sargazos,0,Desconocida,Valparaiso,Viña del Mar,05109,,,,,144,0,144,,0,0,0,0,0,No,,,0.0,0.0,Catastro Condominios Sociales,POINT (-71.52031128233209 -33.01953580027382),ESCUELA DE PARVULOS KINTU,206.96512496088724,EL LUCUMO,483.91645658896823,Vi1a del Mar,1967.9515859078629,Servicio de Salud Viña del Mar Quillota,2357.6352375204683,UNIVERSIDAD ADOLFO IBAÑEZ,996.1496564463735,PINOCHO,198.101778161354
297,05301CCSS-001,Comité de Vivienda  Monte Verde y Monteblanco,0,(código de monte verde) 40790,Valparaiso,Los Andes,05301,Avenida Pascual Baburizza 1315y 1301,241 - 242,2010,,300,0,300,Fondo Solidario de vivienda,14,0,2,0,2,No,Bloque independiente,Paralelepípedo,18688.1,56.28,Catastro Condominios Sociales,POINT (-70.58976644007505 -32.85018126292204),ESCUELA PARTICULAR JEAN PIAGET,193.29369880188239,SANTA TERESA,2149.542842504385,Los Andes,1722.6241285548078,Servicio de Salud Aconcagua,2157.2379415329356,IP LIBERTADOR DE LOS ANDES,1662.289616968762,"CUNCUNA, RAYITO DE LUNA",600.6776316540276
298,05301CCSS-002,Conjunto Habitacional Los Copihues,0,"Sin código, Anterior a 2006",Valparaiso,Los Andes,05301,Las Araucarias desde el 1410 al 1485,33,1993,1994,528,0,528,Programa de vivienda básica,11,0,11,0,11,No,Bloque independiente,Panóptico,33539.1,42.27,Catastro Condominios Sociales,POINT (-70.61095487617744 -32.82286984366652),LICEO PARTICULAR MIXTO LOS ANDES,575.6902206123838,SANTA TERESA,1311.4161913350515,Los Andes,1841.9895837327463,Servicio de Salud Aconcagua,1603.503964705052,UNIVERSIDAD DE ACONCAGUA,1037.2423832785405,PASITOS ANDINOS,615.834207296285
299,05301CCSS-003,Conjunto Habitacional Altos de Aconcagua,0,"Sin código, Anterior a 2006",Valparaiso,Los Andes,05301,Óscar Granadino sin número,49,1995,,732,0,732,,61,0,15,0,15,Sí,Paralelo,Paralelepípedo,51060.0,42.21,Catastro Condominios Sociales,POINT (-70.57506682668919 -32.83103217820062),ESCUELA GABRIELA MISTRAL,116.76682326989807,SANTA TERESA,2865.1712928195334,Los Andes,2173.3560093103056,Servicio de Salud Aconcagua,2140.72658015692,IP LIBERTADOR DE LOS ANDES,2128.1934638485354,LUZ DE LUNA,106.0884884308545
300,05301CCSS-004,Conjunto FFCC,0,"Sin código, Anterior a 2006",Valparaiso,Los Andes,05301,Pasaje Valencia 5,98,1994,1994,36,0,36,PET (Programa Especial para Trabajadores),3,0,3,0,3,Sí,Paralelo,Paralelepípedo,1962.1,45.5744444444,Catastro Condominios Sociales,POINT (-70.60322186365698 -32.82492024406194),ESCUELA ESPECIAL VALLE ANDINO,255.8249812483402,SANTA TERESA,880.9535090118382,Los Andes,1154.9674889115297,Servicio de Salud Aconcagua,828.4186745073755,UNIVERSIDAD DE ACONCAGUA,614.2748425252353,PASITOS ANDINOS,363.450293896939
301,05301CCSS-005,Conjunto Social Portal Nevado,0,"Sin código, Anterior a 2006",Valparaiso,Los Andes,05301,,167,1999,2000,300,0,300,,25,0,10,0,10,No,Paralelo,Paralelepípedo,25211.6,46.9636,Catastro Condominios Sociales,POINT (-70.61902183808181 -32.81555264947853),ESCUELA ESPECIAL MUNDO COLOR,219.526004810183,SANTA TERESA,2383.7055220845805,Los Andes,2929.6973919136653,Servicio de Salud Aconcagua,2663.6540599561417,UNIVERSIDAD DE ACONCAGUA,2119.9795603164357,PORTALITOS DE DANIELA,301.94617671230617
